flow_duration,total_fwd_packets,total_backward_packets,flow_bytes/s,flow_packets/s,fwd_packet_length_mean,bwd_packet_length_mean,flow_iat_mean,fwd_iat_mean,bwd_iat_mean,syn_flag_count,ack_flag_count,fin_flag_count,rst_flag_count,psh_flag_count,packet_length_mean,packet_length_std,fwd_packets/s,bwd_packets/s,init_fwd_win_bytes,init_bwd_win_bytes,active_mean,idle_mean,down/up_ratio,avg_packet_size,mutation_label,mutation_strategy,bypass_detector,attack_cat
-0.4636,-0.2564,-0.179,-0.1730078,-0.1581,-0.3007,2.6725595,-0.3095,-0.2894,-0.2144,-0.189,-0.5906,-0.1742,0.0,-0.75472546,3.1189,2.2417548,-0.1347,-0.2044,-0.4444,-0.2296,-0.1621,-0.3716,0.4088,3.426018,1,feature_splice,0,CICIDS_attack
-0.4636,-0.2564,-0.179,-0.011189401,-0.0595,-0.30605033,-0.3627738,-0.3095,-0.2894,-0.2144,-0.189,-0.5906,-0.1742,0.0,1.7577,-0.6104,-0.75057715,-0.1347,-0.2044,-0.4444,-0.2296,-0.1621,-0.3716,0.4088,-0.47042078,1,feature_splice,1,CICIDS_attack
-0.4619,-0.191,-0.0852,-0.28479588,-0.1582,-0.3007,3.3714101,-0.3111,-0.2893,-0.2099,-0.189,-0.5906,-0.1742,0.0,-0.85956454,3.5345,3.80576,-0.1347,-0.2035,0.1157,-0.2021,-0.1621,-0.3716,0.4088,3.871929,1,feature_splice,0,CICIDS_attack
-0.4636,-0.2564,-0.179,-0.1755,-0.1582,0.081119746,-0.24689494,-0.3095,-0.2894,-0.2144,-0.189,-0.59886616,-0.1742,0.0,-0.5689,-0.4004,-0.4422,-0.1347,-0.2044,-0.4444,-0.2296,-0.1621,-0.3716,0.4088,-0.3808,1,feature_splice,1,CICIDS_attack
-0.4636,-0.2564,-0.179,-0.1755,-0.1582,0.054839984,-0.134711,-0.3095,-0.2894,-0.2144,-0.189,-0.5906,-0.1742,0.0,-0.5689,-0.4004,-0.644337,-0.1347,0.17275476,-0.4444,-0.2296,-0.1621,-0.3716,0.4088,-0.3808,1,feature_splice,1,CICIDS_attack
-0.4636,-0.2564,-0.179,-0.1771,-0.092,-0.19148803,-0.38585,-0.3095,-0.2894,-0.2144,-0.189,-0.5906,-0.1742,0.0,-0.5689,-0.6211,-0.5048274,-0.1347,-0.2044,-0.4444,-0.2296,-0.1621,-0.91912746,0.4088,-0.7759904,1,feature_splice,1,CICIDS_attack
2.3642,0.0707,0.0086,-0.1769,-0.1587,-0.019978575,-0.2514723,1.1213524,1.3819,-0.2112,-0.189,-0.5906,-0.1742,0.0,-0.5689,-0.3481,-0.40540236,-0.135,-0.2053,-0.4413,-0.2014,-0.1583,3.6401,-1.1284,-0.221057,1,feature_splice,1,CICIDS_attack
-0.4636,-0.2564,-0.179,-0.1755,-0.1582,0.08345443,-0.21519685,-0.5138108,-0.2894,-0.2144,-0.189,-0.5906,-0.1742,0.0,-0.5689,-0.4004,-0.5461964,-0.1347,-0.2044,-0.4444,-0.2296,-0.1621,-0.71336997,0.4088,-0.3808,1,feature_splice,1,CICIDS_attack
-0.4636,-0.2564,-0.179,-0.33947802,-0.1587,-0.3007,4.3884587,-0.3095,-0.2894,-0.2144,-0.189,-0.5906,-0.1742,0.0,1.53191,4.0539,4.0755014,-0.1347,-0.2044,-0.4444,-0.2296,-0.1621,-0.3716,0.4088,4.627852,1,feature_splice,0,CICIDS_attack
-0.4534,-0.191,0.0086,-0.1771,-0.1587,-0.14792632,-0.22533655,-0.73351,-0.2893,-0.2053,-0.189,-0.5906,-0.1742,0.0,1.7577,-0.5839,-0.9302938,-0.1349,-0.2045,0.1157,-0.2021,-0.1621,-0.3716,1.946,-0.7630744,1,feature_splice,1,CICIDS_attack
-0.4636,-0.2564,-0.179,0.08966884,-0.1571,-0.3007,4.413175,-0.3095,-0.2894,-0.2144,-0.189,-0.5906,-0.1742,0.0,1.4138796,4.0539,4.081304,-0.1347,-0.2044,-0.4444,-0.2296,-0.1621,-0.3716,0.4088,4.648374,1,feature_splice,0,CICIDS_attack
-0.4636,-0.2564,-0.179,-0.1707591,-0.1588,-0.1566,3.3469746,-0.3095,-0.2894,-0.2144,-0.189,-0.5906,-0.1742,0.0,-0.69526696,2.1092,2.603311,-0.1347,-0.2044,-0.4444,-0.2296,-0.1621,-0.3716,0.4088,2.1643295,1,feature_splice,0,CICIDS_attack
-0.3191,-0.191,-0.2259,0.0508468,-0.1582,-0.1379,-0.34855852,0.0661,-0.0302,-0.2144,-0.189,-0.5906,-0.1742,0.0,1.4146714,-0.4004,-0.80465436,-0.135,-0.2053,1.5934,3.2324,-0.1621,-0.3716,-1.1284,0.029829532,1,feature_splice,1,CICIDS_attack
-0.4636,-0.2564,-0.179,-0.11600179,-0.1588,-0.3095,2.171769,-0.3095,-0.2894,-0.2144,-0.189,-0.5906,-0.1742,0.0,-0.7859497,1.7237,1.396152,-0.1347,-0.2044,-0.4444,-0.2296,-0.1621,-0.3716,0.4088,1.6337056,1,feature_splice,0,CICIDS_attack
-0.4636,-0.2564,-0.179,-0.1755,-0.1582,-0.07269408,-0.3918,-0.47626644,-0.2894,-0.2144,-0.189,-0.5906,-0.1742,0.0,-0.5689,-0.4004,-0.4422,-0.1347,-0.2044,-0.4444,-0.2296,-0.4013242,-0.3716,0.4088,-0.3808,1,feature_splice,1,CICIDS_attack
-0.4636,-0.2564,-0.179,-0.1755,-0.1582,0.18771407,-0.27355182,-0.3095,-0.2894,-0.2144,-0.189,-0.5906,-0.1742,0.0,-0.5689,-0.4004,-0.72398055,-0.1347,-0.2044,-0.4444,-0.2296,-0.1621,-0.56507564,0.4088,-0.6390569,1,feature_splice,1,CICIDS_attack
1.6328,0.1361,-0.0383,-0.22846699,-0.1582,0.2826,2.9959764,1.0525,0.7539,-0.1846,-0.189,-0.5906,-0.1742,0.0,1.4190117,3.2238,2.3208754,-0.135,-0.2053,-0.4425,-0.2021,-0.1583,1.0942,-1.1284,3.7981858,1,feature_splice,0,CICIDS_attack
1.9296,0.1361,0.0086,-0.1755,-0.1582,-0.22638845,-0.24113658,0.6586437,0.9261,-0.2135,-0.189,-0.5906,-0.1742,0.0,-0.5689,-0.4004,-0.51512134,-0.135,-0.2053,-0.4413,-0.2014,-0.1602,3.0269,-1.1284,-0.2164778,1,feature_splice,1,CICIDS_attack
0.062,-0.2564,-0.179,-0.1755,-0.1582,-0.03211835,-0.3113047,0.79613674,1.5743,1.7751,-0.189,-0.5906,-0.1742,0.0,-0.5689,-0.4004,-0.65733826,-0.135,-0.2053,1.5934,-0.2294,-0.1621,0.3755,0.4088,-0.31324595,1,feature_splice,1,CICIDS_attack
2.3567,0.1361,0.0086,-0.1755,-0.1582,-0.107160404,-0.1822568,0.98390365,1.1388,-0.2113,-0.189,-0.5906,-0.1742,0.0,-0.5689,-0.4004,-0.5418772,-0.135,-0.2053,-0.4429,-0.2014,-0.1603,3.6279,-1.1284,-0.047115415,1,feature_splice,1,CICIDS_attack
-0.298,-0.1256,-0.2728,-0.22029774,-0.1587,0.1576,-0.39751187,0.1209,-0.0918,-0.2144,-0.189,-0.5906,-0.1742,0.0,1.5909,-0.338,-0.32558936,-0.135,-0.2053,-0.4425,-0.2296,-0.157,-0.134,-1.1284,-0.053931266,1,feature_splice,1,CICIDS_attack
-0.4636,-0.2564,-0.179,-0.1755,-0.1582,0.075929895,-0.23297313,-0.65237963,-0.2894,-0.2144,5.2901,1.6933,-0.1742,0.0,-0.5689,-0.4004,-0.6294576,-0.1347,-0.2044,-0.4444,-0.2296,-0.1621,-0.3716,0.4088,-0.40269482,1,feature_splice,1,CICIDS_attack
-0.3796,-0.191,-0.2728,-0.1755,-0.1582,-0.16486828,-0.33199674,-0.38524932,-0.1373,-0.2144,-0.189,-0.5906,-0.1742,0.0,-0.5689,-0.4004,-0.74655014,-0.135,-0.2053,1.5934,-0.2296,-0.1621,-0.3716,-1.1284,-0.411164,1,feature_splice,1,CICIDS_attack
-0.1416,0.9865,1.2281,-0.1755,-0.1582,0.04810731,-0.38297427,-0.7976471,-0.2408,-0.1749,-0.189,-0.5906,-0.1742,0.0,-0.5689,-0.4004,-0.7890219,-0.135,-0.2052,1.5934,-0.1999,-0.1621,-0.3716,0.4088,-0.5207496,1,feature_splice,1,CICIDS_attack
-0.4626,-0.1256,-0.1321,-0.24485624,-0.1588,-0.1167,2.7785513,-0.3121,-0.2861,-0.2092,-0.189,-0.5906,-0.1742,0.0,-0.7952678,2.1131,2.1076474,-0.1346,-0.2036,0.1157,-0.2011,-0.1621,-0.3716,-1.1284,2.2538414,1,feature_splice,0,CICIDS_attack
-0.4636,-0.2564,-0.179,-0.1755,-0.1582,0.10319473,-0.24451466,-0.3095,-0.2894,-0.2144,-0.189,-0.5906,-0.1742,0.0,-0.5689,-0.4004,-0.4422,-0.1347,-0.2044,-0.4444,-0.2296,-0.1621,-0.8441757,0.4088,-0.3808,1,feature_splice,1,CICIDS_attack
-0.4636,-0.2564,-0.179,-0.25704896,-0.1588,-0.3095,2.772134,-0.3095,-0.2894,-0.2144,-0.189,1.6933,-0.1742,0.0,-0.6681168,1.88,1.5412657,-0.1347,-0.2044,-0.4444,-0.2296,-0.1621,-0.3716,0.4088,2.0548704,1,feature_splice,0,CICIDS_attack
-0.4627,-0.0602,-0.0852,-0.08838606,-0.1582,-0.14825597,-0.3586493,-0.3131,-0.2869,-0.211,-0.189,-0.5906,-0.1742,0.0,-0.5689,-0.4004,-0.64107585,-0.1345,-0.203,0.1157,-0.1939,-0.1621,-0.3716,-1.1284,-0.39188868,1,feature_splice,1,CICIDS_attack
-0.4636,-0.2564,-0.179,-0.1755,-0.1582,-0.06530065,-0.19882584,-0.3095,-0.2894,-0.2144,-0.189,-0.5906,-0.1742,0.0,-0.5689,-0.4004,-0.68055147,-0.1347,-0.2044,-0.4444,-0.2296,-0.1621,-0.7998458,0.4088,-0.3808,1,feature_splice,1,CICIDS_attack
-0.4636,-0.2564,-0.179,-0.1491,-0.0542,-0.14715154,-0.42418122,-0.6624267,-0.2894,-0.2144,5.2901,1.6933,-0.1742,0.0,-0.5689,-0.5986,-0.9027209,-0.1347,-0.2044,-0.4444,-0.2296,-0.1621,-0.3716,0.4088,-0.7205198,1,feature_splice,1,CICIDS_attack
-0.4636,-0.2564,-0.179,-0.1755,-0.1582,0.12746954,-0.39253798,-0.4423599,-0.2894,-0.2144,-0.189,-0.5906,-0.1742,0.0,-0.5689,-0.4004,-0.5747647,-0.1347,0.088294,-0.4444,-0.2296,-0.1621,-0.3716,0.4088,-0.3808,1,feature_splice,1,CICIDS_attack
-0.4636,-0.2564,-0.179,-0.22812709,-0.1588,-0.1273,2.7045798,-0.3095,-0.2894,-0.2144,-0.189,1.6933,-0.1742,0.0,-0.74067885,1.7852,1.6916757,-0.1347,-0.2044,-0.4444,-0.2296,-0.1621,-0.3716,0.4088,1.6409186,1,feature_splice,0,CICIDS_attack
-0.4643,-0.191,-0.0852,-0.30358037,-0.1586,-0.3007,3.542189,-0.3143,-0.2889,-0.213,-0.189,-0.5906,-0.1742,0.0,1.5005555,3.5366,3.3280592,-0.1343,-0.1996,0.1157,-0.2021,-0.1621,-0.3716,0.4088,4.0184035,1,feature_splice,0,CICIDS_attack
-0.4636,-0.2564,-0.179,-0.29008037,-0.1588,-0.0753,2.7815115,-0.3095,-0.2894,-0.2144,-0.189,-0.5906,-0.1742,0.0,1.5112398,2.1257,2.8053539,-0.1347,-0.2044,-0.4444,-0.2296,-0.1621,-0.3716,0.4088,2.3031101,1,feature_splice,0,CICIDS_attack
-0.1866,0.0707,0.0086,-0.1481,-0.0503,-0.15547776,-0.34002805,-0.68239224,-0.1271,-0.2113,5.2901,1.6933,-0.1742,0.0,-0.5689,-0.5986,-0.948578,-0.135,-0.2053,-0.4425,-0.2021,5.4277,-0.1005,-1.1284,-0.6304268,1,feature_splice,1,CICIDS_attack
-0.4119,-0.191,-0.0383,-0.19415966,-0.1588,-0.0275,3.2252884,-0.2559,-0.2893,-0.1638,-0.189,1.6933,-0.1742,0.0,-0.6983316,2.5843,3.8971038,-0.135,-0.2052,0.1157,-0.2021,-0.1621,-0.3716,0.4088,2.6618302,1,feature_splice,0,CICIDS_attack
-0.4636,-0.2564,-0.179,-0.1771,-0.1587,0.021693885,-0.34480864,-0.5785998,-0.2894,-0.2144,-0.189,-0.5906,-0.1742,0.0,-0.5689,-0.584,-0.4806,-0.1347,0.23884794,-0.4444,-0.2296,-0.1621,-0.3716,0.4088,-0.83677554,1,feature_splice,1,CICIDS_attack
2.3845,-0.0602,0.0555,-0.30890876,-0.1587,-0.3007,3.574136,1.7116,2.2327,1.5805,-0.189,-0.5906,-0.1742,0.0,1.485526,3.5366,4.5037465,-0.135,-0.2053,-0.4605,-0.2014,-0.1487,3.6685,0.4088,4.053131,1,feature_splice,0,CICIDS_attack
-0.1915,0.2015,0.4308,-0.1755,-0.1582,-0.037117667,-0.24850817,-0.6268002,-0.2031,-0.1405,-0.189,-0.5906,-0.1742,0.0,-0.5689,-0.4004,-0.730078,-0.135,-0.2052,1.5934,-0.2023,-0.1621,-0.3716,0.4088,-0.6272558,1,feature_splice,1,CICIDS_attack
2.4033,0.0707,0.0086,-0.0948599,-0.1582,-0.24227616,-0.32830167,1.5549,1.3718,-0.1775,-0.189,-0.5906,-0.1742,0.0,-0.5689,-0.4004,-0.5748547,-0.135,-0.2053,-0.4425,-0.2021,-0.1602,1.6302,-1.1284,-0.33762562,1,feature_splice,1,CICIDS_attack
-0.4636,-0.2564,-0.179,-0.1755,-0.1582,0.086329445,-0.1259076,-0.3095,-0.2894,-0.2144,-0.189,-0.5906,-0.1742,0.0,-0.5689,-0.4004,-0.6505319,-0.1347,0.16100404,-0.4444,-0.2296,-0.1621,-0.6632794,0.4088,-0.3808,1,feature_splice,1,CICIDS_attack
-0.4636,-0.2564,-0.179,-0.1755,-0.1582,0.13910392,-0.17647204,-0.47556186,-0.2894,-0.2144,-0.189,-0.5906,-0.1742,0.0,-0.5689,-0.4004,-0.79010135,-0.1347,-0.2044,-0.4444,-0.2296,-0.1621,-0.3716,0.4088,-0.3808,1,feature_splice,1,CICIDS_attack
-0.4636,-0.2564,-0.179,0.0852502,-0.1582,-0.11568481,-0.19982782,-0.3095,-0.2894,-0.2144,-0.189,-0.5906,-0.1742,0.0,1.7577,-0.4004,-0.70955634,-0.1347,-0.2044,-0.4444,-0.2296,-0.1621,-0.3716,0.4088,-0.3392728,1,feature_splice,1,CICIDS_attack
-0.4636,-0.2564,-0.179,-0.14656438,-0.1587,0.8902592,0.63817775,-0.3095,-0.2894,-0.2144,-0.189,-0.5906,-0.1742,0.0,1.6464102,0.592,-0.18565209,-0.1347,-0.2044,-0.4444,-0.2296,-0.1621,-0.3716,0.4088,0.4829,1,feature_splice,1,CICIDS_attack
-0.4356,-0.191,-0.1321,-0.1771,-0.1587,-0.037793502,-0.3875786,-0.5079637,-0.2365,-0.158,-0.189,-0.5906,-0.1742,0.0,-0.5689,-0.5839,-0.68931776,-0.1349,-0.2052,0.1157,-0.2294,-0.1621,-0.3716,0.4088,-0.6067,1,feature_splice,1,CICIDS_attack
-0.4636,-0.2564,-0.179,0.027889535,-0.1587,-0.35297886,-0.36952585,-0.3095,-0.2894,-0.2144,-0.189,-0.5906,-0.1742,0.0,1.7577,-0.6128,-0.7253168,-0.1347,-0.2044,-0.4444,-0.2296,-0.1621,-0.3716,0.4088,-0.6118111,1,feature_splice,1,CICIDS_attack
-0.4443,-0.191,-0.0383,-0.1761,-0.1583,0.10329615,-0.45591503,-0.6111485,-0.2893,-0.1944,-0.189,-0.5906,-0.1742,0.0,-0.5689,-0.5059,-0.614701,-0.1349,0.12075254,0.1157,-0.2021,-0.1621,-0.3716,0.4088,-0.5242,1,feature_splice,1,CICIDS_attack
-0.4636,-0.2564,-0.179,-0.1755,-0.1582,0.09014581,-0.23198365,-0.4715432,-0.2894,-0.2144,-0.189,-0.5906,-0.1742,0.0,-0.5689,-0.4004,-0.8041515,-0.1347,0.08227956,-0.4444,-0.2296,-0.1621,-0.3716,0.4088,-0.3808,1,feature_splice,1,CICIDS_attack
-0.4636,-0.2564,-0.179,-0.0036698878,-0.1582,-0.17116208,-0.28315264,-0.3095,-0.2894,-0.2144,-0.189,-0.5906,-0.1742,0.0,1.7577,-0.4004,-0.7621059,-0.1347,-0.2044,-0.4444,-0.2296,-0.1621,-0.3716,0.4088,-0.19738708,1,feature_splice,1,CICIDS_attack
-0.1536,0.8557,1.1812,-0.1755,-0.1582,0.21842825,-0.22327773,-0.69841444,-0.237,-0.1751,-0.189,-0.5906,-0.1742,0.0,-0.5689,-0.4004,-0.71840245,-0.135,0.027441964,1.5934,-0.1999,-0.1621,-0.3716,0.4088,-0.3808,1,feature_splice,1,CICIDS_attack
-0.4654,-0.191,-0.2259,-0.1755,-0.1582,-0.1302594,-0.27998564,-0.7303168,-0.2893,-0.2144,-0.189,-0.5906,-0.1742,0.0,-0.5689,-0.4004,-0.8367269,-0.1037,-0.142,1.5934,3.2324,-0.1621,-0.3716,-1.1284,-0.18804589,1,feature_splice,1,CICIDS_attack
-0.1339,0.9865,1.2281,-0.1771,0.1245,-0.2561556,-0.4860587,-0.8428304,-0.2395,-0.174,-0.189,-0.5906,-0.1742,0.0,1.7577,-0.6211,-0.91131794,-0.135,-0.2052,1.5934,-0.1999,-0.1621,-0.3716,0.4088,-0.62075764,1,feature_splice,0,CICIDS_attack
-0.4636,-0.2564,-0.179,0.018570215,-0.1588,-0.37960157,-0.3454436,-0.3095,-0.2894,-0.2144,-0.189,-0.5906,-0.1742,0.0,1.7577,-0.6018,-0.83731663,-0.1347,-0.2044,-0.4444,-0.2296,-0.1621,-0.3716,0.4088,-0.49467692,1,feature_splice,1,CICIDS_attack
2.3587,0.0052,0.1024,-0.4659068,-0.1588,0.045,2.838486,1.3842,1.706,1.3102,-0.189,-0.5906,5.7402,0.0,-0.7888764,2.8582,2.2578142,-0.135,-0.2053,-0.4605,-0.2014,-0.1259,3.6319,0.4088,3.2097535,1,feature_splice,0,CICIDS_attack
-0.4636,-0.2564,-0.179,-0.1755,-0.1582,0.04559514,-0.19054389,-0.555351,-0.2894,-0.2144,-0.189,-0.5906,-0.1742,0.0,-0.5689,-0.4004,-0.4422,-0.1347,-0.2044,-0.4444,-0.2296,-0.1621,-0.7953875,0.4088,-0.56798846,1,feature_splice,1,CICIDS_attack
-0.1916,0.2015,0.4308,-0.177,-0.1588,-0.16603914,2.7927635,-0.54330266,-0.2138,-0.1405,-0.189,1.6933,-0.1742,0.0,-0.5689,2.1188,2.2070374,-0.135,-0.2052,1.5934,-0.2023,-0.1621,-0.3716,0.4088,2.1236265,1,feature_splice,0,CICIDS_attack
-0.3468,-0.1256,-0.2728,0.04334423,-0.1582,-0.19466722,-0.24406078,-0.0064,-0.1494,-0.2144,-0.189,-0.5906,-0.1742,0.0,-0.5689,-0.4004,-0.645186,-0.135,-0.2053,-0.4425,-0.2296,-0.1621,-0.3716,-1.1284,-0.3168301,1,feature_splice,1,CICIDS_attack
-0.2118,0.2015,0.4308,-0.1755,-0.1582,0.091407165,-0.32353085,-0.699193,-0.2141,-0.1459,-0.189,-0.5906,-0.1742,0.0,-0.5689,-0.4004,-0.7637342,-0.135,-0.2052,1.5934,-0.2023,-0.1621,-0.3716,0.4088,-0.4439497,1,feature_splice,1,CICIDS_attack
-0.4636,-0.2564,-0.179,-0.07068574,-0.1587,0.17114416,-0.26934144,-0.3095,-0.2894,-0.2144,-0.189,-0.5906,-0.1742,0.0,1.7577,-0.338,-0.39519787,-0.1347,-0.2044,-0.4444,-0.2296,-0.1621,-0.3716,0.4088,-0.4224582,1,feature_splice,1,CICIDS_attack
-0.4636,-0.2564,-0.179,-0.12276302,-0.1587,-0.3007,2.7425418,-0.3095,-0.2894,-0.2144,-0.189,-0.5906,-0.1742,0.0,1.4464991,3.1209,2.648867,-0.1347,-0.2044,-0.4444,-0.2296,-0.1621,-0.3716,0.4088,3.4812746,1,feature_splice,0,CICIDS_attack
-0.1997,0.2015,0.4308,-0.1755,-0.1582,0.062021688,-0.19332333,-0.2254,-0.2105,-0.1427,-0.189,-0.5906,-0.1742,0.0,-0.5689,-0.4004,-0.7059925,-0.135,-0.2052,1.5934,-0.2023,-0.1621,-0.3716,0.4088,-0.5473489,1,feature_splice,1,CICIDS_attack
-0.4636,-0.2564,-0.179,-0.1771,-0.1588,-0.15931332,-0.31111127,-0.3095,-0.2894,-0.2144,-0.189,-0.5906,-0.1742,0.0,-0.5689,-0.6211,-0.4996,-0.1347,0.20125288,-0.4444,-0.2296,-0.1621,-0.3716,0.4088,-0.6426,1,feature_splice,1,CICIDS_attack
-0.4636,-0.2564,-0.179,-0.0042299777,-0.1582,-0.18588018,-0.20537862,-0.3095,-0.2894,-0.2144,-0.189,-0.5906,-0.1742,0.0,1.696196,-0.4004,-0.4422,-0.1347,-0.2044,-0.4444,-0.2296,-0.1621,-0.3716,0.4088,-0.2698751,1,feature_splice,1,CICIDS_attack
-0.4626,-0.1256,-0.1321,0.11247355,-0.1582,-0.099626824,-0.27684617,-0.3121,-0.2861,-0.2092,5.2901,1.6933,-0.1742,0.0,-0.5689,-0.4004,-0.7577407,-0.1346,-0.2036,0.1157,-0.2011,-0.1621,-0.3716,-1.1284,-0.11900666,1,feature_splice,1,CICIDS_attack
-0.4636,-0.2564,-0.179,-0.00032187998,-0.1587,-0.41760138,-0.3327105,-0.3095,-0.2894,-0.2144,-0.189,-0.5906,-0.1742,0.0,1.7577,-0.5834,-0.8360675,-0.1347,-0.2044,-0.4444,-0.2296,-0.1621,-0.3716,0.4088,-0.4841485,1,feature_splice,1,CICIDS_attack
-0.4636,-0.2564,-0.179,-0.1771,-0.1588,-0.1070967,-0.4287472,-0.76390564,-0.2894,-0.2144,5.2901,1.6933,-0.1742,0.0,-0.5689,-0.6018,-0.8705584,-0.1347,-0.2044,-0.4444,-0.2296,-0.1621,-0.3716,0.4088,-0.6448907,1,feature_splice,1,CICIDS_attack
-0.4636,-0.2564,-0.179,-0.1755,-0.1582,-0.0172031,-0.26018712,-0.3095,-0.2894,-0.2144,-0.189,-0.5906,-0.1742,0.0,-0.5689,-0.4004,-0.688878,-0.1347,-0.2044,-0.4444,-0.2296,-0.1621,-0.3716,0.4088,-0.3808,1,feature_splice,1,CICIDS_attack
-0.4636,-0.2564,-0.179,-0.160975,-0.1588,-0.31,3.363937,-0.3095,-0.2894,-0.2144,-0.189,1.6933,-0.1742,0.0,-0.7506248,1.8826,2.5692317,-0.1347,-0.2044,-0.4444,-0.2296,-0.1621,-0.3716,0.4088,1.7910061,1,feature_splice,0,CICIDS_attack
-0.4636,-0.2564,-0.179,-0.1752,-0.1581,0.23375364,-0.23966013,-0.51680815,-0.2894,-0.2144,-0.189,1.6933,-0.1742,0.0,-0.5689,-0.4828,-0.75856256,-0.1347,-0.2044,-0.4444,-0.2296,-0.1621,-0.3716,0.4088,-0.4964,1,feature_splice,1,CICIDS_attack
-0.4636,-0.2564,-0.179,-0.1755,-0.1582,0.060898304,-0.3918,-0.3095,-0.2894,-0.2144,-0.189,-0.5906,-0.1742,0.0,-0.5689,-0.4004,-0.4422,-0.1347,-0.2044,-0.4444,-0.2296,-0.1621,-0.78820086,0.4088,-0.3808,1,feature_splice,1,CICIDS_attack
-0.4636,-0.2564,-0.179,0.072895944,-0.1587,-0.2837,-0.32222086,-0.3095,-0.2894,-0.2144,-0.189,-0.5906,-0.1742,0.0,1.6212411,-0.5831,-0.82895786,-0.1347,-0.2044,-0.4444,-0.2296,-0.1621,-0.3716,0.4088,-0.46314472,1,feature_splice,1,CICIDS_attack
-0.4636,-0.2564,-0.179,-0.20486583,-0.1588,-0.142,2.3885245,-0.3095,-0.2894,-0.2144,-0.189,-0.5906,-0.1742,0.0,1.6318121,1.6389,1.3962009,-0.1347,-0.2044,-0.4444,-0.2296,-0.1621,-0.3716,0.4088,1.7839012,1,feature_splice,0,CICIDS_attack
-0.4636,-0.2564,-0.179,0.021554649,-0.1578,-0.0736,-0.27746022,-0.3095,-0.2894,-0.2144,-0.189,-0.5906,-0.1742,0.0,1.7577,-0.484,-0.61188805,-0.1347,-0.2044,-0.4444,-0.2296,-0.1621,-0.3716,0.4088,-0.35823426,1,feature_splice,1,CICIDS_attack
-0.4636,-0.2564,-0.179,-0.1755,-0.1582,0.14976826,-0.14083153,-0.3095,-0.2894,-0.2144,-0.189,-0.5906,-0.1742,0.0,-0.5689,-0.4004,-0.6942857,-0.1347,-0.2044,-0.4444,-0.2296,-0.1621,-0.3716,0.4088,-0.3808,1,feature_splice,1,CICIDS_attack
-0.4636,-0.2564,-0.179,-0.1755,-0.1582,-0.06604891,-0.23556422,-0.43954164,-0.2894,-0.2144,-0.189,-0.5906,-0.1742,0.0,-0.5689,-0.4004,-0.5467388,-0.1347,-0.2044,-0.4444,-0.2296,-0.1621,-0.3716,0.4088,-0.3808,1,feature_splice,1,CICIDS_attack
-0.4359,-0.191,-0.0852,-0.1755,-0.1582,0.13919765,-0.3339484,-0.2773,-0.2884,-0.1772,-0.189,-0.5906,-0.1742,0.0,-0.5689,-0.4004,-0.4422,-0.1349,0.090640515,0.1157,-0.2021,-0.1621,-0.81302416,0.4088,-0.3808,1,feature_splice,1,CICIDS_attack
-0.4636,-0.1256,-0.1321,-0.38052315,-0.1587,-0.3007,3.5115783,-0.3134,-0.2872,-0.211,-0.189,-0.5906,-0.1742,0.0,1.5226806,3.5366,3.3519197,-0.1344,-0.2027,0.1157,-0.2002,-0.1621,-0.3716,-1.1284,4.150456,1,feature_splice,0,CICIDS_attack
-0.4655,-0.3218,-0.2259,-0.1771,-0.1326,-0.039823323,-0.32695866,-0.3158,-0.2894,-0.2144,-0.189,-0.5906,-0.1742,0.0,-0.5689,-0.6211,-0.8129897,-0.0374,0.3871,-0.4439,-0.1988,-0.1621,-0.8693807,0.4088,-0.79253495,1,feature_splice,1,CICIDS_attack
-0.4636,-0.2564,-0.179,-0.1755,-0.1582,0.026165426,-0.21414682,-0.5519099,-0.2894,-0.2144,-0.189,1.6933,-0.1742,0.0,-0.5689,-0.4004,-0.6399544,-0.1347,-0.2044,-0.4444,-0.2296,-0.1621,-0.3716,0.4088,-0.49770236,1,feature_splice,1,CICIDS_attack
-0.3044,-0.191,-0.2259,-0.1471,-0.0466,-0.3141995,-0.3961141,-0.3864221,-0.0043,-0.2144,-0.189,-0.5906,-0.1742,0.0,-0.5689,-0.5986,-0.95289624,-0.135,-0.2053,1.5934,3.2324,-0.1621,-0.3716,-1.1284,-0.4474593,1,feature_splice,1,CICIDS_attack
2.3707,0.2015,0.0086,-0.1890297,-0.1582,-0.1379,-0.28203452,1.2695,0.9666,-0.2113,-0.189,-0.5906,5.7402,0.0,-0.7819514,-0.4004,-0.7135577,-0.135,-0.2053,-0.4429,-0.2014,-0.1603,3.6482,-1.1284,-0.2325887,1,feature_splice,1,CICIDS_attack
-0.348,-0.0602,-0.2728,-0.122524686,-0.1582,-0.009457931,-0.4027659,-0.0861,-0.1854,-0.2144,-0.189,-0.5906,-0.1742,0.0,-0.5689,-0.4004,-0.61929727,-0.135,-0.2053,-0.4425,-0.2296,-0.1621,-0.3716,-1.1284,-0.5912329,1,feature_splice,1,CICIDS_attack
-0.2155,0.2015,0.4308,-0.1771,-0.1587,-0.16717446,-0.31514126,-0.9583534,-0.2124,-0.1469,-0.189,-0.5906,-0.1742,0.0,1.7577,-0.5833,-0.848209,-0.135,-0.2052,1.5934,-0.2023,-0.1621,-0.3716,0.4088,-0.554667,1,feature_splice,1,CICIDS_attack
