flow_duration,total_fwd_packets,total_backward_packets,flow_bytes/s,flow_packets/s,fwd_packet_length_mean,bwd_packet_length_mean,flow_iat_mean,fwd_iat_mean,bwd_iat_mean,syn_flag_count,ack_flag_count,fin_flag_count,rst_flag_count,psh_flag_count,packet_length_mean,packet_length_std,fwd_packets/s,bwd_packets/s,init_fwd_win_bytes,init_bwd_win_bytes,active_mean,idle_mean,down/up_ratio,avg_packet_size,attack_cat,label
1e-05,2.0,0.0,1.1428571e+08,142857.14,100.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,Fuzzers,1
0.642554,10.0,6.0,28199.965,23.344341,252.0,45.0,71.39489,104.406204,3590.908,0.089307,0.123332,0.212639,0.0,0.0,2516.0,268.0,0.0,0.0,255.0,255.0,12.0,3.0,0.0,0.0,Fuzzers,1
4e-06,2.0,0.0,2.08e+08,250000.0,104.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,Fuzzers,1
1.2e-05,2.0,0.0,3.4666664e+07,83333.33,52.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,Fuzzers,1
20.310085,22.0,0.0,2249.9167,1.033969,272.0,0.0,1074.6844,0.0,1210.6674,0.0,0.0,0.0,0.0,0.0,5984.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,Fuzzers,1
2e-06,2.0,0.0,2.08e+08,500000.0,52.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,Fuzzers,1
6e-06,2.0,0.0,1.04e+08,166666.66,78.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,Fuzzers,1
20.310085,22.0,0.0,2249.9167,1.033969,272.0,0.0,1074.6844,0.0,1210.6674,0.0,0.0,0.0,0.0,0.0,5984.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,Fuzzers,1
1e-05,2.0,0.0,4.16e+07,100000.0,52.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,Fuzzers,1
1e-05,2.0,0.0,1.1428571e+08,142857.14,100.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,Fuzzers,1
7e-06,2.0,0.0,1.1428571e+08,142857.14,100.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,Analysis,1
1.1e-05,2.0,0.0,3.6436365e+08,90909.09,501.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1002.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,Fuzzers,1
0.526499,14.0,10.0,10924.998,43.684795,55.0,56.0,40.49223,52.256554,1978.2622,0.056184,0.038114,0.094298,0.0,0.0,774.0,556.0,0.0,0.0,255.0,255.0,5.0,6.0,0.0,0.0,Fuzzers,1
0.764514,14.0,10.0,7523.734,30.08447,55.0,56.0,57.282463,75.305336,2848.703,0.086763,0.062329,0.149092,0.0,0.0,774.0,556.0,0.0,0.0,255.0,255.0,5.0,4.0,0.0,0.0,Fuzzers,1
0.579767,14.0,10.0,9921.228,39.67111,55.0,56.0,44.59746,54.06089,2243.478,0.072738,0.07918,0.151918,0.0,0.0,774.0,556.0,0.0,0.0,255.0,255.0,6.0,4.0,0.0,0.0,Fuzzers,1
7e-06,2.0,0.0,1.1428571e+08,142857.14,100.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,Fuzzers,1
7e-06,2.0,0.0,1.1428571e+08,142857.14,100.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,Fuzzers,1
7e-06,2.0,0.0,1.1428571e+08,142857.14,100.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,Analysis,1
1.2e-05,2.0,0.0,4.7866666e+08,83333.33,718.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1436.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,0.0,0.0,Fuzzers,1
2.282642,10.0,8.0,1685.766,7.447511,53.0,44.0,253.62689,316.40372,16140.734,0.053547,0.080232,0.133779,0.0,0.0,534.0,354.0,0.0,0.0,255.0,255.0,4.0,6.0,0.0,0.0,Fuzzers,1
2.828259,10.0,8.0,1360.5543,6.010765,53.0,44.0,314.24377,390.60272,24605.338,0.094036,0.04348,0.137516,0.0,0.0,534.0,354.0,0.0,0.0,255.0,255.0,5.0,5.0,0.0,0.0,Fuzzers,1
0.947189,10.0,8.0,19130.291,17.947844,252.0,44.0,98.618,122.20286,5913.3813,0.091758,0.070487,0.162245,0.0,0.0,2516.0,354.0,0.0,0.0,255.0,255.0,3.0,4.0,0.0,0.0,Fuzzers,1
2e-06,2.0,0.0,3.808e+09,500000.0,952.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1904.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,Fuzzers,1
9e-06,2.0,0.0,6.728889e+08,111111.11,757.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1514.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,Fuzzers,1
0.350604,20.0,8.0,375238.16,77.00996,866.0,44.0,18.416264,39.50443,1372.7963,0.074068,0.064577,0.138645,0.0,0.0,17310.0,354.0,0.0,0.0,255.0,255.0,3.0,3.0,0.0,0.0,Fuzzers,1
7e-06,2.0,0.0,1.1428571e+08,142857.14,100.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,Fuzzers,1
1.1e-05,2.0,0.0,1.4036363e+08,90909.09,193.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,Fuzzers,1
9e-06,2.0,0.0,6.728889e+08,111111.11,757.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1514.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,Fuzzers,1
7e-06,2.0,0.0,1.1428571e+08,142857.14,100.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,Fuzzers,1
3e-06,2.0,0.0,2.6506665e+09,333333.3,994.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1988.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,Fuzzers,1
1e-05,2.0,0.0,8e+07,100000.0,100.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,Analysis,1
3e-06,2.0,0.0,2.2266665e+09,333333.3,835.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1670.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,Fuzzers,1
8e-06,2.0,0.0,1.496e+09,125000.0,1496.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2992.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,Fuzzers,1
1e-05,2.0,0.0,8e+07,100000.0,100.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,Fuzzers,1
1e-05,2.0,0.0,8e+07,100000.0,100.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,Fuzzers,1
1e-05,2.0,0.0,8e+07,100000.0,100.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,Analysis,1
1.391194,14.0,12.0,4134.578,17.970175,55.0,54.0,107.01492,122.25864,6246.488,0.04558,0.050792,0.096372,0.0,0.0,774.0,642.0,0.0,0.0,255.0,255.0,8.0,2.0,0.0,0.0,Fuzzers,1
1.110327,14.0,10.0,5180.456,20.714619,55.0,56.0,82.90161,112.65989,4396.9204,0.096381,0.072499,0.16888,0.0,0.0,774.0,556.0,0.0,0.0,255.0,255.0,8.0,2.0,0.0,0.0,Fuzzers,1
0.865208,10.0,8.0,4447.4854,19.648455,53.0,44.0,96.123,115.10043,4886.377,0.059501,0.078286,0.137787,0.0,0.0,534.0,354.0,0.0,0.0,255.0,255.0,5.0,5.0,0.0,0.0,Fuzzers,1
1.142678,10.0,8.0,15857.485,14.877332,252.0,44.0,119.62878,148.32314,6913.845,0.104412,0.031461,0.135873,0.0,0.0,2516.0,354.0,0.0,0.0,255.0,255.0,8.0,1.0,0.0,0.0,Fuzzers,1
0.922418,10.0,8.0,19644.023,18.429823,252.0,44.0,92.45011,127.19157,5484.978,0.032073,0.101094,0.133167,0.0,0.0,2516.0,354.0,0.0,0.0,255.0,255.0,12.0,2.0,0.0,0.0,Fuzzers,1
1e-05,2.0,0.0,8e+07,100000.0,100.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,Fuzzers,1
1e-05,2.0,0.0,8e+07,100000.0,100.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,Fuzzers,1
8e-06,2.0,0.0,1e+08,125000.0,100.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,Analysis,1
18.335655,42.0,0.0,4865.711,2.23608,272.0,0.0,486.06076,0.0,560.5528,0.0,0.0,0.0,0.0,0.0,11424.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,Fuzzers,1
0.83394,10.0,8.0,21728.182,20.385159,252.0,44.0,92.64611,94.790855,5423.701,0.170394,0.062959,0.233353,0.0,0.0,2516.0,354.0,0.0,0.0,255.0,255.0,12.0,3.0,0.0,0.0,Fuzzers,1
6e-06,2.0,0.0,6.933333e+07,166666.66,52.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,Fuzzers,1
1.1e-05,2.0,0.0,3.781818e+07,90909.09,52.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,Fuzzers,1
0.96641,10.0,6.0,3981.747,15.521363,53.0,45.0,102.88011,168.9776,5470.3354,0.121511,0.096312,0.217823,0.0,0.0,534.0,268.0,0.0,0.0,255.0,255.0,3.0,4.0,0.0,0.0,Fuzzers,1
8e-06,2.0,0.0,1e+08,125000.0,100.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,Fuzzers,1
8e-06,2.0,0.0,1e+08,125000.0,100.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,Fuzzers,1
6e-06,2.0,0.0,6.933333e+07,166666.66,52.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,Fuzzers,1
1.1e-05,2.0,0.0,3.781818e+07,90909.09,52.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,Fuzzers,1
8e-06,2.0,0.0,5e+07,62500.0,100.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,Analysis,1
1.051563,10.0,6.0,3659.3147,14.26448,53.0,45.0,111.624664,196.65779,6984.3994,0.06827,0.060948,0.129218,0.0,0.0,534.0,268.0,0.0,0.0,255.0,255.0,3.0,3.0,0.0,0.0,Fuzzers,1
2.909722,10.0,8.0,1322.463,5.842482,53.0,44.0,323.18488,397.00858,22537.7,0.130652,0.110675,0.241327,0.0,0.0,534.0,354.0,0.0,0.0,255.0,255.0,3.0,4.0,0.0,0.0,Fuzzers,1
8e-06,2.0,0.0,5e+07,62500.0,100.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,Fuzzers,1
44.16214,20.0,16.0,209.9536,0.792534,61.0,44.0,2323.4626,2939.593,308751.3,0.068242,0.070346,0.138588,0.0,0.0,1220.0,708.0,0.0,0.0,255.0,255.0,3.0,3.0,0.0,0.0,Fuzzers,1
44.16214,20.0,16.0,209.9536,0.792534,61.0,44.0,2323.4626,2939.593,308751.3,0.068242,0.070346,0.138588,0.0,0.0,1220.0,708.0,0.0,0.0,255.0,255.0,3.0,3.0,0.0,0.0,Fuzzers,1
0.444269,10.0,6.0,9561.774,33.76333,59.0,45.0,44.720333,77.8452,2326.8499,0.055032,0.048063,0.103095,0.0,0.0,590.0,268.0,0.0,0.0,255.0,255.0,7.0,5.0,0.0,0.0,Fuzzers,1
2.86243,10.0,8.0,6330.2856,5.93901,252.0,44.0,317.95856,401.23184,22356.965,0.053797,0.048179,0.101976,0.0,0.0,2516.0,354.0,0.0,0.0,255.0,255.0,8.0,1.0,0.0,0.0,Fuzzers,1
0.928873,10.0,8.0,19507.51,18.301748,252.0,44.0,103.10567,119.08986,6027.076,0.095233,0.093643,0.188876,0.0,0.0,2516.0,354.0,0.0,0.0,255.0,255.0,8.0,1.0,0.0,0.0,Fuzzers,1
1.1e-05,2.0,0.0,1.4254546e+08,90909.09,196.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,Shellcode,1
4e-06,2.0,0.0,1.04e+08,250000.0,52.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,Fuzzers,1
0.250602,12.0,8.0,29688.51,75.81743,85.0,90.0,21.79691,28.865143,1204.4294,0.048535,0.035023,0.083558,0.0,0.0,1014.0,722.0,0.0,0.0,255.0,255.0,11.0,9.0,0.0,0.0,Fuzzers,1
0.620719,12.0,8.0,14847.298,30.609663,105.0,89.0,55.007458,83.752144,3081.976,0.034443,0.081413,0.115856,0.0,0.0,1256.0,710.0,0.0,0.0,255.0,255.0,9.0,8.0,0.0,0.0,Fuzzers,1
1.1e-05,2.0,0.0,7.054546e+07,90909.09,97.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Shellcode,1
0.301741,12.0,8.0,38364.027,62.96791,132.0,90.0,26.952091,42.103,1488.0643,0.00701,0.043947,0.050957,0.0,0.0,1578.0,720.0,0.0,0.0,255.0,255.0,4.0,5.0,0.0,0.0,Fuzzers,1
0.493915,12.0,10.0,20408.371,42.517437,115.0,84.0,43.960274,48.635,3033.4316,0.05619,0.052977,0.109167,0.0,0.0,1374.0,842.0,0.0,0.0,255.0,255.0,11.0,9.0,0.0,0.0,Fuzzers,1
0.469008,12.0,8.0,21423.941,40.511036,114.0,91.0,41.530457,55.34157,2162.913,0.08161,0.024106,0.105716,0.0,0.0,1370.0,726.0,0.0,0.0,255.0,255.0,6.0,7.0,0.0,0.0,Fuzzers,1
0.535,12.0,8.0,20426.168,35.514015,124.0,94.0,48.574093,68.48971,2418.6147,0.055562,0.035215,0.090777,0.0,0.0,1490.0,754.0,0.0,0.0,255.0,255.0,6.0,4.0,0.0,0.0,Fuzzers,1
0.740358,14.0,10.0,7769.2144,31.066051,55.0,56.0,55.539387,72.21366,2840.2966,0.09043,0.056618,0.147048,0.0,0.0,774.0,556.0,0.0,0.0,255.0,255.0,5.0,3.0,0.0,0.0,Fuzzers,1
0.746704,12.0,8.0,11656.561,25.445156,99.0,96.0,66.57773,96.16357,3454.5522,0.073555,0.079627,0.153182,0.0,0.0,1186.0,764.0,0.0,0.0,255.0,255.0,5.0,5.0,0.0,0.0,Fuzzers,1
1.246769,10.0,8.0,3086.3777,13.635245,53.0,44.0,136.23422,153.86372,7247.308,0.169721,0.068552,0.238273,0.0,0.0,534.0,354.0,0.0,0.0,255.0,255.0,8.0,3.0,0.0,0.0,Fuzzers,1
0.979276,10.0,8.0,3929.4336,17.359764,53.0,44.0,108.80844,121.22,5793.559,0.129909,0.081484,0.211393,0.0,0.0,534.0,354.0,0.0,0.0,255.0,255.0,6.0,1.0,0.0,0.0,Fuzzers,1
0.484454,12.0,8.0,15291.441,39.21941,84.0,94.0,42.73918,56.792286,2368.9065,0.086904,0.083193,0.170097,0.0,0.0,1010.0,752.0,0.0,0.0,255.0,255.0,8.0,7.0,0.0,0.0,Fuzzers,1
0.555571,12.0,8.0,14601.193,34.199047,92.0,95.0,49.655544,66.33486,2611.102,0.091224,0.080021,0.171245,0.0,0.0,1106.0,762.0,0.0,0.0,255.0,255.0,8.0,7.0,0.0,0.0,Fuzzers,1
0.838037,14.0,10.0,6863.6587,27.445087,55.0,56.0,63.258926,86.202446,3201.247,0.062207,0.053721,0.115928,0.0,0.0,774.0,556.0,0.0,0.0,255.0,255.0,5.0,3.0,0.0,0.0,Fuzzers,1
35.320423,4.0,0.0,361.49057,0.084937,532.0,0.0,11773.475,0.0,16650.195,0.0,0.0,0.0,0.0,0.0,2128.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,Fuzzers,1
0.972543,12.0,11.0,5116.4834,22.621107,57.0,54.0,88.413,88.990295,4796.973,0.038568,0.0,0.038568,0.0,0.0,678.0,594.0,0.0,0.0,255.0,255.0,5.0,3.0,0.0,0.0,Fuzzers,1
0.999347,14.0,10.0,5755.759,23.01503,55.0,56.0,76.87285,98.71422,4288.7734,0.087887,0.064275,0.152162,0.0,0.0,774.0,556.0,0.0,0.0,255.0,255.0,6.0,4.0,0.0,0.0,Fuzzers,1
0.835314,14.0,12.0,6886.0337,29.928865,55.0,54.0,60.845226,71.512276,3934.5508,0.048667,0.060144,0.108811,0.0,0.0,774.0,642.0,0.0,0.0,255.0,255.0,6.0,4.0,0.0,0.0,Fuzzers,1
0.420551,12.0,8.0,53187.367,45.178825,254.0,87.0,36.78091,54.742855,1875.6555,0.037341,0.048832,0.086173,0.0,0.0,3050.0,698.0,0.0,0.0,255.0,255.0,6.0,6.0,0.0,0.0,Fuzzers,1
0.602838,10.0,6.0,9342.478,24.882307,78.0,45.0,66.87922,101.323204,3421.5562,0.096216,0.117204,0.21342,0.0,0.0,782.0,268.0,0.0,0.0,255.0,255.0,8.0,5.0,0.0,0.0,Fuzzers,1
0.653943,12.0,8.0,14117.438,29.05452,105.0,94.0,55.211365,86.19071,2804.6638,0.050604,0.048641,0.099245,0.0,0.0,1258.0,752.0,0.0,0.0,255.0,255.0,6.0,5.0,0.0,0.0,Fuzzers,1
1.2e-05,2.0,0.0,6.94e+08,83333.33,1041.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2082.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,Fuzzers,1
1e-05,2.0,0.0,4.16e+07,100000.0,52.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,Fuzzers,1
0.642501,12.0,10.0,11505.04,32.684772,84.0,85.0,58.409184,66.23578,3849.521,0.045694,0.033813,0.079507,0.0,0.0,1008.0,848.0,0.0,0.0,255.0,255.0,8.0,7.0,0.0,0.0,Fuzzers,1
1.3e-05,2.0,0.0,6.270769e+08,76923.08,1019.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2038.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,Fuzzers,1
0.421136,10.0,7.0,10827.856,37.992477,203.0,95.0,37.304443,70.18934,1951.7838,0.0,0.0,0.0,0.0,0.0,2026.0,664.0,0.0,0.0,255.0,255.0,6.0,6.0,0.0,0.0,Fuzzers,1
0.643561,12.0,8.0,14345.183,29.523232,105.0,94.0,58.505547,81.88371,2871.0645,0.069645,0.072835,0.14248,0.0,0.0,1258.0,748.0,0.0,0.0,255.0,255.0,7.0,5.0,0.0,0.0,Fuzzers,1
0.804862,60.0,14.0,666519.2,90.69878,1137.0,44.0,13.444847,56.01723,1381.8606,0.076636,0.069118,0.145754,0.0,0.0,68193.0,612.0,0.0,0.0,255.0,255.0,4.0,3.0,0.0,0.0,Fuzzers,1
0.53988,12.0,8.0,13721.568,35.19301,84.0,89.0,47.276817,64.93272,2416.9734,0.085346,0.069817,0.155163,0.0,0.0,1010.0,714.0,0.0,0.0,255.0,255.0,7.0,5.0,0.0,0.0,Fuzzers,1
0.729192,12.0,8.0,30675.047,26.056236,254.0,88.0,58.184544,94.24071,2970.6304,0.069497,0.068285,0.137782,0.0,0.0,3050.0,702.0,0.0,0.0,255.0,255.0,6.0,5.0,0.0,0.0,Fuzzers,1
1.3e-05,2.0,0.0,3.1815386e+08,76923.08,517.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1034.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,0.0,0.0,Fuzzers,1
1.1e-05,2.0,0.0,3.781818e+07,90909.09,52.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,Fuzzers,1
0.408743,10.0,6.0,10392.839,36.697876,59.0,45.0,42.101223,75.0482,2062.1401,0.033491,0.019084,0.052575,0.0,0.0,590.0,268.0,0.0,0.0,255.0,255.0,6.0,6.0,0.0,0.0,Fuzzers,1
4e-06,2.0,0.0,1.04e+08,250000.0,52.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,Fuzzers,1
1.3e-05,2.0,0.0,5.464616e+08,76923.08,888.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1776.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,0.0,0.0,Fuzzers,1
59.431553,152.0,0.0,1585.4204,2.540738,78.0,0.0,393.26602,0.0,500.51724,0.0,0.0,0.0,0.0,0.0,11856.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,Fuzzers,1
1.3e-05,2.0,0.0,5.126154e+08,76923.08,833.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1666.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,0.0,0.0,Fuzzers,1
0.658457,10.0,6.0,27518.883,22.78053,252.0,45.0,70.89044,108.1872,3882.3486,0.117511,0.119584,0.237095,0.0,0.0,2516.0,268.0,0.0,0.0,255.0,255.0,13.0,1.0,0.0,0.0,Fuzzers,1
59.773117,148.0,0.0,1534.6029,2.4593,78.0,0.0,406.61987,0.0,545.21173,0.0,0.0,0.0,0.0,0.0,11544.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Fuzzers,1
0.572776,14.0,10.0,10042.32,40.15531,55.0,56.0,42.906,61.108,2310.9312,0.022792,0.041978,0.06477,0.0,0.0,774.0,556.0,0.0,0.0,255.0,255.0,5.0,3.0,0.0,0.0,Fuzzers,1
0.837493,14.0,12.0,6868.117,29.850996,55.0,54.0,61.993004,71.602455,3821.084,0.049863,0.037236,0.087099,0.0,0.0,774.0,642.0,0.0,0.0,255.0,255.0,5.0,4.0,0.0,0.0,Fuzzers,1
2.014017,10.0,8.0,2875.8445,8.440842,80.0,136.0,223.77966,271.2347,13380.059,0.114617,0.124334,0.238951,0.0,0.0,804.0,1086.0,0.0,0.0,255.0,255.0,4.0,2.0,0.0,0.0,Analysis,1
0.710179,10.0,8.0,6916.5664,23.937628,68.0,93.0,74.274666,97.01443,4684.4805,0.031071,0.057424,0.088495,0.0,0.0,682.0,740.0,0.0,0.0,255.0,255.0,4.0,4.0,0.0,0.0,Fuzzers,1
7e-06,2.0,0.0,1.2228571e+08,142857.14,107.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,Fuzzers,1
0.478254,10.0,8.0,13683.105,35.545967,91.0,92.0,49.056667,62.953716,2523.484,0.037575,0.05782,0.095395,0.0,0.0,908.0,736.0,0.0,0.0,255.0,255.0,6.0,6.0,0.0,0.0,Fuzzers,1
0.725797,10.0,6.0,5301.758,20.666937,53.0,45.0,80.536446,127.86179,4389.3906,0.086477,0.077235,0.163712,0.0,0.0,534.0,268.0,0.0,0.0,255.0,255.0,4.0,3.0,0.0,0.0,Fuzzers,1
0.643271,10.0,6.0,5981.9263,23.31832,53.0,45.0,67.725555,114.5064,3907.9004,0.070737,0.070608,0.141345,0.0,0.0,534.0,268.0,0.0,0.0,255.0,255.0,4.0,3.0,0.0,0.0,Fuzzers,1
0.58916,12.0,10.0,12383.732,35.643967,83.0,82.0,51.109093,61.664555,3562.8535,0.034167,0.041574,0.075741,0.0,0.0,994.0,822.0,0.0,0.0,255.0,255.0,6.0,6.0,0.0,0.0,Fuzzers,1
0.43921,12.0,8.0,16611.645,43.259487,83.0,88.0,36.508,59.041714,1849.1053,0.025912,0.057592,0.083504,0.0,0.0,994.0,700.0,0.0,0.0,255.0,255.0,6.0,6.0,0.0,0.0,Fuzzers,1
0.457809,10.0,8.0,13053.479,37.13339,83.0,161.0,50.758,49.276283,2504.5347,0.112871,0.038601,0.151472,0.0,0.0,830.0,1286.0,0.0,0.0,255.0,255.0,6.0,5.0,0.0,0.0,Analysis,1
11.368374,18.0,0.0,933.115,1.495377,78.0,0.0,685.3613,0.0,781.8875,0.0,0.0,0.0,0.0,0.0,1404.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,Fuzzers,1
0.613409,14.0,10.0,9377.1045,37.495377,55.0,56.0,44.128845,63.263107,2309.6016,0.044038,0.037935,0.081973,0.0,0.0,774.0,556.0,0.0,0.0,255.0,255.0,6.0,6.0,0.0,0.0,Fuzzers,1
0.791717,14.0,10.0,7265.222,29.050785,55.0,56.0,57.893078,76.35611,2988.3555,0.104511,0.056753,0.161264,0.0,0.0,774.0,556.0,0.0,0.0,255.0,255.0,6.0,5.0,0.0,0.0,Fuzzers,1
